Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
10,5,Tuesday,No,22.99977404,50.43771175,1709.073733,6,On,On,28.17079558,81.77665012
10,8,Thursday,No,28.02717286,41.2192347,1000.512661,0,On,Off,20.85415717,76.72698881
10,18,Wednesday,Yes,24.50281547,41.66800939,1265.730133,0,Off,On,17.14625945,78.45736326
10,16,Friday,Yes,23.39765202,59.969085,1646.348243,3,Off,Off,20.78550414,76.94274052
10,11,Wednesday,Yes,23.46463914,34.86502682,1216.757944,6,Off,Off,11.80115595,75.85529927
10,4,Monday,No,28.19347802,37.25824585,1971.412538,1,Off,On,16.39431894,91.88081497
10,14,Tuesday,No,23.36059958,59.969085,1999.061128,4,Off,Off,3.272978313,77.69096259
10,20,Wednesday,Yes,27.36629747,58.11483363,1290.452145,6,Off,On,2.774837871,81.97148868
10,10,Thursday,Yes,26.02449171,59.969085,1886.677832,9,On,On,13.01201984,71.79314945
10,12,Friday,Yes,21.64137716,51.0821834,1484.960663,1,Off,Off,6.603952553,72.74353201
10,23,Saturday,Yes,29.17063837,54.51091678,1141.957356,4,Off,On,0.006642,83.52802875
10,15,Monday,No,20.007565,30.28040063,1080.802269,1,On,Off,25.01684756,68.47464096
10,18,Tuesday,No,21.05446826,43.29400092,1647.782687,5,Off,Off,20.5330708,84.34288296
10,11,Monday,Yes,23.91614754,30.49536223,1589.666125,4,Off,On,0.006642,63.47038698
10,19,Saturday,No,20.43817298,38.32760097,1625.800833,4,Off,Off,20.26940126,76.87191753
10,13,Tuesday,Yes,25.67718823,36.7035725,1082.522258,1,On,Off,0.006642,61.38821156
10,13,Monday,Yes,29.998671,59.969085,1230.526474,0,On,On,5.798617485,99.20112
10,9,Friday,Yes,28.62189153,48.14031347,1227.597216,4,Off,Off,17.89500906,82.95724656
10,0,Tuesday,Yes,22.47603098,41.57522724,1330.59179,2,On,On,12.96314794,71.18622444
10,19,Tuesday,No,25.76422164,45.99743557,1430.970538,0,Off,On,29.16759136,83.14894253
10,22,Tuesday,Yes,23.61775905,46.71187855,1687.839083,4,On,Off,13.64044843,83.68513773
10,17,Monday,No,24.74974112,56.28601049,1283.844301,0,On,Off,29.965327,76.59099672
10,22,Sunday,Yes,28.9845824,56.72755471,1766.268423,3,Off,Off,11.85264617,82.19152631
10,6,Wednesday,Yes,29.998671,43.17744496,1817.419743,8,Off,On,27.75985306,83.86239913
10,5,Sunday,No,29.998671,30.24887127,1075.981957,6,Off,Off,5.211307794,76.1555919
10,14,Sunday,No,27.0242867,48.45684898,1301.691818,9,Off,On,24.99020824,82.9348341
10,1,Tuesday,No,21.0635097,36.28474033,1687.24774,7,Off,On,0.870605551,68.06252735
10,16,Tuesday,Yes,26.06120862,30.015975,1716.033661,0,Off,Off,15.30413839,80.21307556
10,12,Sunday,No,26.36712122,30.015975,1251.890542,3,Off,On,9.733132913,85.53348278
10,1,Saturday,Yes,23.30727372,31.05157442,1999.982252,9,Off,On,10.33035053,77.22565079
10,12,Tuesday,Yes,24.7651187,45.1690842,1580.411935,1,Off,Off,19.33299596,92.162799
10,18,Monday,Yes,27.36409475,41.47795771,1999.982252,7,Off,Off,19.99234666,80.40489765
10,13,Friday,No,29.04709992,41.39517442,1049.545171,9,Off,On,1.160939711,82.22859859
10,2,Friday,Yes,28.61748499,30.015975,1764.042233,7,On,On,19.2372703,84.92412741
10,22,Saturday,Yes,29.77658269,30.015975,1235.893657,2,Off,Off,26.32837664,83.77442611
10,3,Friday,Yes,25.42563394,55.07674307,1192.210634,0,On,On,12.20707514,72.10573106
10,2,Monday,No,29.998671,33.44645874,1297.848444,1,Off,On,14.38583726,82.68029276
10,23,Sunday,Yes,21.46097588,39.66978409,1947.705502,6,Off,Off,10.19546084,77.91179401
10,2,Thursday,Yes,21.27798519,59.969085,1883.995568,7,On,On,21.6876603,66.33948438
10,13,Sunday,Yes,26.34816767,39.96090045,1682.80559,5,On,On,0.006642,62.79875279
10,22,Wednesday,Yes,29.998671,37.63506614,1021.78212,1,On,On,29.965327,80.81654404
10,22,Wednesday,No,29.998671,59.969085,1189.556959,0,On,On,12.13335341,88.17821992
10,15,Saturday,No,20.007565,59.969085,1117.47507,6,Off,Off,27.55774162,54.60210019
10,7,Friday,No,28.81470435,41.92437704,1358.55515,0,On,Off,15.08322608,87.62549819
10,6,Saturday,No,24.09030764,59.35543961,1484.736227,7,Off,On,18.31311233,64.60086391
10,4,Thursday,Yes,27.98891542,30.015975,1778.587336,3,On,Off,15.40099377,88.46735197
10,19,Wednesday,No,20.86563387,58.76908319,1624.810083,5,On,Off,20.62980948,71.40515422
10,5,Friday,Yes,29.998671,35.07554417,1238.535573,5,On,On,16.75413173,76.67799826
10,23,Saturday,Yes,28.52901168,45.52271691,1369.291391,7,Off,On,1.855084753,66.25772183
10,17,Monday,Yes,20.007565,59.3150592,1423.06009,4,On,Off,1.989286148,59.40172908
10,23,Friday,No,25.93676507,34.22002358,1178.467184,7,Off,On,0.006642,89.61384812
10,20,Wednesday,Yes,21.32926936,40.41010911,1828.338946,3,Off,On,2.357331781,75.25245224
10,16,Sunday,No,24.49893714,54.20653224,1544.71016,3,On,Off,19.62310014,79.26536883
10,0,Tuesday,No,20.45853278,31.07095224,1843.573018,4,On,On,20.72341072,90.71539246
10,19,Tuesday,No,24.48160345,46.26116236,1595.668804,4,Off,Off,20.28151771,72.61549643
10,19,Thursday,Yes,22.25608052,41.48430759,1000.512661,7,On,Off,17.91244478,75.11793854
10,8,Friday,Yes,25.77120427,42.1866415,1379.295067,7,Off,On,16.61094185,84.90097321
10,1,Sunday,Yes,24.32750394,30.71022425,1880.058224,7,On,Off,13.19464075,95.38237252
10,1,Thursday,Yes,27.81475741,57.05605534,1237.145486,1,Off,Off,17.70020942,71.49152943
10,13,Thursday,No,29.16387194,41.53883738,1642.709127,9,On,On,14.77284625,91.10658047
10,18,Friday,No,20.007565,42.61584525,1426.256126,4,Off,Off,6.785817478,64.56495736
10,11,Wednesday,Yes,27.63430749,36.57756831,1710.669196,2,Off,On,4.661108286,75.04547714
10,3,Sunday,No,22.68838774,44.19987289,1014.562764,8,On,On,17.54036697,66.68802915
10,7,Saturday,Yes,26.47483705,48.58750216,1019.55782,2,Off,On,27.23112759,78.06546156
10,6,Friday,Yes,20.81397189,40.5716503,1999.982252,1,On,Off,7.766287738,56.47923832
10,21,Saturday,No,23.13590666,53.14865466,1264.148934,4,On,On,13.21913953,74.44782158
10,5,Friday,Yes,27.97291083,36.29378499,1796.875263,8,On,Off,4.313714446,78.61485226
10,12,Thursday,Yes,25.35305511,30.015975,1846.391884,8,Off,Off,10.71819793,76.31624958
10,20,Saturday,No,28.80300978,49.92144526,1999.982252,6,Off,Off,14.09496044,83.46092899
10,21,Monday,No,26.24182075,47.15056288,1968.074,9,Off,Off,22.19447311,88.89045093
10,8,Thursday,Yes,27.21717841,55.15986901,1575.687628,2,Off,On,23.74330882,84.72232992
10,10,Monday,Yes,25.50812925,31.46808372,1999.982252,0,On,Off,13.17781945,88.46657252
10,1,Saturday,Yes,20.007565,32.11518447,1151.194007,5,On,Off,21.76538615,76.6245144
10,22,Saturday,No,20.84388996,38.60944566,1609.407773,9,Off,Off,20.91748015,67.86894574
10,12,Thursday,No,25.27119323,50.31656117,1903.559551,9,On,On,29.965327,77.63367704
10,13,Saturday,No,25.89868048,41.77810805,1225.654229,6,On,Off,6.46803116,81.80333856
10,5,Tuesday,Yes,21.12383698,58.92870357,1676.480195,2,On,Off,17.37597572,71.98996419
10,15,Wednesday,Yes,23.27423508,48.72230744,1551.705466,4,On,Off,0.54212261,77.87802459
10,20,Friday,No,21.8235114,59.28729096,1283.205862,5,On,On,15.19333232,83.13582698
10,9,Friday,Yes,20.007565,42.83598484,1195.274552,9,Off,Off,27.78239741,69.60407245
10,3,Monday,Yes,23.0267744,33.62123433,1236.888126,0,On,Off,0.951177315,80.21849456
10,22,Friday,No,26.66934627,51.25038747,1485.103508,9,Off,Off,27.96180529,74.62701974
10,18,Sunday,Yes,25.34753825,46.95998912,1000.512661,8,On,On,0.006642,77.62865943
10,13,Monday,Yes,26.59399448,46.80110168,1237.105057,5,On,On,1.858073171,80.74101018
10,17,Tuesday,No,25.9467518,51.48719396,1553.985778,6,On,Off,24.79007841,76.7890065
10,3,Friday,No,22.17479521,37.51524371,1266.988131,9,Off,Off,17.9617075,75.80157762
10,11,Monday,No,25.94652406,57.59295496,1259.591167,7,Off,On,19.1671514,75.56573702
10,8,Friday,Yes,21.35796339,38.62664574,1302.277194,7,Off,On,20.19495426,75.55758903
10,14,Monday,No,21.51981304,37.74628565,1529.149476,8,Off,Off,15.689861,76.03152879
10,5,Saturday,Yes,23.08121759,41.03797083,1596.56153,8,On,Off,29.67823822,83.028443
10,6,Sunday,No,28.99876736,46.5456403,1687.354531,5,Off,On,29.44999816,69.49995795
10,23,Tuesday,Yes,25.46216697,59.969085,1994.678253,7,On,On,20.86855848,85.27557342
10,23,Sunday,Yes,24.10237714,30.015975,1913.548863,8,On,On,12.22520836,82.12233186
10,6,Sunday,Yes,27.23124727,50.54246925,1999.982252,4,On,Off,13.62104732,78.69620061
10,14,Thursday,Yes,20.007565,59.969085,1640.73505,5,On,Off,0.060322542,69.31391681
10,14,Tuesday,Yes,23.72390335,36.17771158,1365.687397,4,Off,On,24.77045962,86.03757958
10,15,Thursday,No,25.43234967,46.24404851,1053.54843,0,Off,Off,26.25038006,82.45506232
10,20,Wednesday,Yes,26.86872938,58.22356532,1755.291572,0,On,Off,11.36105259,80.67438404
10,19,Wednesday,No,23.56554788,31.6619577,1720.093986,8,On,Off,11.13190435,59.54541771
10,3,Wednesday,No,24.99099943,40.28524883,1830.242634,2,Off,Off,26.47994951,73.32010011
10,21,Sunday,Yes,29.33222991,46.77492573,1080.463689,5,Off,On,23.9569237,90.44796464
10,20,Thursday,Yes,24.88040205,59.969085,1185.497948,1,On,On,13.90034369,61.7839199
10,4,Wednesday,Yes,25.46599858,35.48857048,1364.472294,2,On,Off,6.435129453,85.45213547
10,4,Thursday,No,21.63678201,51.99866384,1442.174322,5,On,Off,26.07852121,84.02470476
10,16,Thursday,No,21.14628126,32.93301883,1358.764118,9,On,Off,14.60348239,84.65103311
10,5,Thursday,No,26.02575132,32.99522628,1955.643843,0,On,Off,13.03566966,71.31864579
10,2,Monday,Yes,25.14647063,52.26044628,1096.090647,0,On,On,9.768428168,60.56110664
10,9,Sunday,No,29.94585605,37.24808208,1906.222451,0,On,On,11.90092044,84.73207159
10,8,Friday,No,29.92294126,35.32330017,1101.496285,5,On,Off,26.53628301,71.92340368
10,17,Friday,No,29.43828299,30.015975,1127.509609,4,Off,On,8.162093739,94.59057697
10,19,Monday,Yes,26.70415236,55.29977364,1065.707937,9,On,Off,10.14471843,86.37725343
10,4,Tuesday,No,29.998671,30.015975,1061.713032,8,On,On,13.51428814,78.94603211
10,23,Sunday,No,27.19351022,59.969085,1760.150198,4,Off,On,29.965327,68.65534455
10,11,Friday,No,27.09074245,40.45782978,1872.785608,2,On,Off,29.965327,74.05970018
10,3,Wednesday,No,29.998671,44.32558458,1690.356075,9,Off,Off,13.95769411,87.26662222
10,3,Tuesday,No,29.998671,49.76703571,1718.91721,8,On,On,19.46020209,82.85784832
10,20,Tuesday,Yes,29.85496326,50.76221542,1292.867899,0,On,On,24.62192346,73.63877021
10,0,Thursday,Yes,21.87985026,40.90678224,1636.705659,0,Off,Off,7.045217741,63.45821573
10,8,Thursday,No,25.90955579,59.92876763,1106.113971,9,On,Off,7.435835443,75.05730675
10,4,Friday,No,27.27028261,59.969085,1898.330725,9,Off,Off,0.006642,81.85649525
10,0,Monday,No,22.93262959,51.87532482,1542.726219,2,On,Off,4.85153508,66.05936686
10,4,Wednesday,No,28.55484305,56.91949642,1458.822084,4,Off,Off,11.67294343,82.99308542
10,3,Tuesday,Yes,27.15009059,52.38767988,1138.924333,4,Off,Off,14.39258336,87.41463127
10,5,Saturday,Yes,27.62465889,37.17724364,1719.258602,0,On,Off,24.18108208,63.59364962
10,4,Monday,No,24.21721999,41.85889435,1000.512661,5,Off,Off,26.55234851,78.09018256
10,1,Monday,Yes,24.98147081,57.0036066,1483.165966,2,On,On,9.505055938,73.88021321
10,18,Friday,Yes,24.83321233,31.58075176,1693.150442,6,On,Off,0.006642,83.73353158
10,22,Monday,Yes,22.15786765,45.41686102,1424.910093,0,On,On,12.95430276,73.55534067
10,7,Monday,No,21.86758772,45.52692795,1713.176719,5,Off,Off,21.65965683,68.64953772
10,22,Friday,Yes,29.998671,42.05158946,1574.415831,8,On,On,23.82220428,84.72125816
10,16,Monday,Yes,21.93242522,40.25996181,1339.000642,8,On,Off,0.006642,66.34224418
10,22,Wednesday,No,29.998671,39.35073677,1999.982252,2,On,Off,17.61654472,76.00276665
10,18,Sunday,Yes,27.32829951,59.969085,1999.982252,1,On,Off,0.006642,69.46759771
10,11,Thursday,Yes,26.18647942,42.61256429,1654.965629,3,On,Off,6.700003706,85.11153127
10,22,Tuesday,Yes,24.53879568,43.95036882,1155.466896,4,On,Off,26.07875467,76.45554712
10,12,Saturday,Yes,23.41590593,57.74790422,1791.186249,8,On,On,25.68723675,85.33113645
10,19,Tuesday,No,29.24002148,30.015975,1675.254088,7,Off,Off,12.02862436,88.14917836
10,19,Friday,Yes,28.56600746,30.015975,1000.512661,2,On,Off,29.30390769,78.69715749
10,23,Wednesday,No,23.21192078,58.68366493,1228.156249,6,On,On,3.843168199,77.32523642
10,4,Wednesday,Yes,24.71293075,31.19929347,1619.696979,1,Off,Off,14.72442715,77.42924969
10,10,Wednesday,No,27.59555542,50.66141659,1843.305658,8,On,On,29.965327,92.67916531
10,2,Monday,Yes,28.3476007,38.79500307,1138.584328,1,On,Off,9.727371903,81.83533863
10,7,Thursday,Yes,23.3938357,41.62541043,1277.157414,4,Off,Off,29.0691452,70.33377536
10,4,Monday,Yes,23.07593058,51.58215797,1653.683924,2,On,On,15.13949909,71.61336356
10,23,Thursday,No,20.08699736,51.47287059,1876.798218,0,Off,On,20.13771716,61.35622435
10,21,Sunday,No,29.7480562,48.90343447,1543.641342,4,Off,Off,29.965327,74.69754427
10,9,Saturday,No,22.32551641,56.56820143,1036.441422,1,On,Off,5.225113193,81.52196916
10,1,Friday,Yes,27.50592621,56.4254928,1914.071993,9,Off,On,9.263319873,82.92269135
10,4,Sunday,No,24.97464034,55.73491542,1425.173922,2,Off,Off,4.735068556,59.61699012
10,19,Thursday,No,23.84430257,36.83734148,1418.063349,4,Off,Off,13.43396387,74.1531834
10,6,Wednesday,Yes,29.998671,36.13082505,1736.083914,4,On,On,2.791907389,89.95527936
10,13,Tuesday,No,25.00636046,52.34755855,1085.640857,7,On,Off,1.334072251,88.11934657
10,2,Monday,No,25.02191875,37.08248079,1720.204106,1,On,On,20.35367931,57.86882748
10,16,Sunday,Yes,29.998671,30.015975,1463.399259,1,On,Off,0.319100254,88.54933576
10,14,Wednesday,Yes,26.27256163,48.5190756,1787.530136,6,On,Off,4.196704112,78.91605212
10,18,Saturday,No,29.998671,32.26584801,1737.35248,7,Off,Off,18.99460106,99.20112
10,15,Saturday,Yes,28.83989732,30.015975,1859.12105,7,On,On,22.55595569,87.44955184
10,5,Saturday,Yes,28.70444219,38.20701849,1489.125777,3,On,On,12.18966965,81.62907303
10,1,Saturday,No,29.998671,34.97375674,1785.770563,5,On,Off,17.38155565,82.1237962
10,18,Friday,Yes,26.24831964,47.54042342,1335.598161,9,Off,On,19.9553978,70.24615244
10,10,Monday,No,20.007565,34.35635107,1169.922018,5,Off,On,28.26925259,74.88706943
10,8,Friday,Yes,20.98016681,52.74207908,1902.871396,7,Off,On,22.07626658,72.5659427
10,12,Monday,No,29.2605759,40.5038309,1324.278352,5,On,Off,29.965327,81.63689699
10,8,Monday,Yes,26.55915376,45.88584269,1829.184009,0,Off,On,13.89690667,81.37767281
10,6,Wednesday,No,28.2195252,55.21545019,1800.784369,1,Off,Off,12.28420258,80.77401925
10,15,Friday,No,29.998671,54.63691886,1252.088052,0,On,Off,12.33892201,88.1958921
10,5,Tuesday,Yes,23.09048735,30.015975,1662.451207,9,Off,Off,24.12027045,74.30499779
10,11,Friday,Yes,21.36889634,39.14098126,1829.467937,5,Off,Off,13.27209015,78.93128728
10,14,Thursday,Yes,23.34928127,55.06968442,1521.004428,9,Off,On,5.723319441,74.19011292
10,0,Monday,No,28.18361763,43.40251027,1781.407067,0,On,On,0.006642,77.35883413
10,0,Wednesday,Yes,25.76232662,59.969085,1999.982252,4,Off,Off,26.87345906,80.799482
10,2,Thursday,No,24.04780042,57.26070791,1915.993143,3,Off,On,29.46823504,62.30364152
10,21,Monday,Yes,24.43730569,38.81062965,1886.007693,9,On,On,6.908688013,83.53288832
10,12,Wednesday,No,23.07306911,50.0245351,1126.341255,9,On,Off,13.1449352,71.30237263
10,14,Monday,Yes,21.37654699,32.09817184,1557.71641,4,On,On,20.99127501,75.62170313
10,6,Tuesday,No,27.19803514,45.71731874,1218.389423,7,On,On,23.7609687,88.9810645
10,6,Thursday,Yes,25.8590223,51.71105181,1185.315424,6,Off,On,23.23847189,72.83769094
10,16,Monday,Yes,29.05550656,54.81935577,1221.122931,4,On,Off,9.838105844,77.47498896
10,4,Wednesday,Yes,29.998671,43.70289689,1381.099439,7,On,Off,26.22464305,88.68828866
10,4,Monday,Yes,20.007565,34.64753632,1461.316254,3,On,Off,16.16253171,70.92312188
10,20,Wednesday,Yes,22.16987517,33.49330748,1911.006646,5,On,Off,5.5627709,86.98167132
10,7,Tuesday,Yes,29.15910474,34.55485014,1941.150369,7,Off,On,23.72652631,90.06064809
10,21,Wednesday,Yes,26.89064107,45.65376598,1436.993614,4,On,On,29.75416284,86.10014152
10,10,Wednesday,Yes,28.83486099,43.68052928,1645.07713,5,Off,On,13.53262902,89.71726395
10,11,Thursday,Yes,21.23857531,35.8598942,1000.512661,7,On,On,27.21823396,70.23857864
10,4,Monday,Yes,24.06982073,59.969085,1727.886015,9,On,Off,2.43511375,71.98827325
10,17,Wednesday,Yes,20.82709601,43.05233562,1475.748547,9,On,Off,0.388186909,60.18670534
10,19,Tuesday,No,23.71941202,32.50849455,1751.44351,2,Off,Off,11.46914791,77.37987455
10,16,Friday,No,22.9614332,50.8902562,1224.21342,5,Off,On,15.61337163,64.28691612
10,9,Monday,No,22.65392522,50.95478961,1999.982252,2,Off,Off,19.01781172,68.23473827
10,9,Tuesday,No,25.97085689,39.77955132,1388.264798,5,Off,Off,15.94134382,71.28164539
10,10,Wednesday,Yes,26.06987354,59.969085,1354.580602,9,Off,Off,23.00547451,91.4582667
10,22,Saturday,Yes,27.58939605,38.48511902,1975.208518,4,On,On,10.69367765,82.09848297
10,13,Tuesday,No,20.92878491,49.79096105,1724.232151,7,On,Off,15.74445187,57.97274875
10,20,Saturday,Yes,25.1987946,40.67340075,1695.487526,9,Off,On,1.233807136,67.1434312
10,6,Monday,Yes,28.27250059,46.88125557,1758.419554,7,Off,Off,6.842654952,80.90872367
10,13,Wednesday,Yes,27.21844612,53.08807352,1773.015808,7,Off,On,1.350468571,83.57983963
10,19,Saturday,Yes,20.007565,59.969085,1727.862463,9,Off,Off,26.01954926,80.07975034
10,13,Friday,No,28.71693924,52.59540655,1638.844483,0,Off,On,17.27487363,74.17905133
10,10,Wednesday,No,20.007565,59.96735524,1168.382794,0,On,Off,29.965327,55.65375307
10,2,Saturday,Yes,21.23634283,43.70224203,1221.779379,2,Off,On,21.33744628,72.72756151
10,21,Saturday,No,29.72601803,33.5600968,1295.383325,0,On,Off,29.965327,91.7630801
10,8,Monday,No,29.89487199,58.865131,1556.450491,0,On,Off,18.16932133,92.59069914
10,9,Tuesday,Yes,27.45602423,48.39149716,1483.594271,6,Off,On,24.49473423,83.59834067
10,22,Wednesday,Yes,28.32317822,43.10685591,1366.297713,7,Off,Off,23.6230398,79.00929734
10,23,Sunday,No,24.48021123,46.16264068,1225.954701,5,On,On,26.4121423,73.47121812
10,4,Saturday,Yes,29.998671,45.90113779,1079.175049,4,Off,Off,15.01391058,72.09803563
10,5,Friday,No,29.998671,37.66586879,1527.731663,9,On,Off,11.92637263,72.54034032
10,19,Saturday,Yes,22.15352815,32.81174636,1865.416485,6,On,Off,9.682082939,77.50922683
10,13,Thursday,No,22.07937046,59.969085,1702.068561,4,On,Off,24.06672965,77.18998037
10,10,Friday,No,25.08069086,48.75321403,1168.113948,9,On,Off,7.656001395,83.1912688
10,14,Sunday,No,27.91190629,59.969085,1591.773972,6,On,On,2.389976673,65.78338029
10,1,Monday,No,29.30206806,48.84051986,1385.01725,2,Off,On,13.64080421,90.52724165
10,0,Wednesday,No,27.16270328,54.32533639,1314.644448,4,On,Off,14.02733441,83.96218187
10,20,Thursday,No,20.007565,52.51667651,1711.092074,4,On,On,24.19667316,64.20937803
10,21,Thursday,No,20.007565,58.51468676,1000.512661,5,Off,On,29.59812458,69.63119868
10,22,Saturday,No,23.09689206,58.51157301,1914.471579,0,On,On,10.87561958,71.29273832
10,19,Monday,No,23.10481919,45.35040778,1654.338421,3,On,On,12.47022039,64.00940658
10,10,Monday,No,28.51154621,37.16639811,1090.525363,3,Off,On,18.54047046,80.61450466
10,22,Monday,No,29.86286335,30.015975,1892.357322,8,On,Off,18.88730972,82.56459393
10,16,Thursday,No,23.35479458,30.94014498,1494.041303,8,On,Off,16.9719498,82.19581857
10,12,Sunday,Yes,20.03455771,54.98340844,1933.498736,6,Off,Off,16.70897587,72.49563673
10,6,Sunday,Yes,29.998671,59.969085,1369.520383,5,Off,Off,12.19808334,76.33918258
10,18,Tuesday,No,25.70290009,31.91307673,1727.653512,6,On,On,0.006642,78.19031226
10,1,Thursday,Yes,29.998671,43.19368906,1632.991458,8,On,On,6.954088482,99.20112
10,20,Monday,Yes,27.46334403,56.70485183,1803.715468,1,Off,On,8.441923144,76.08543357
10,23,Sunday,No,25.18739165,34.31497461,1801.186003,4,Off,Off,29.965327,76.98067522
10,0,Friday,No,25.49940528,43.05954887,1657.411263,8,On,Off,10.73033486,86.25295923
11,10,Friday,Yes,23.11676791,30.015975,1000.512661,0,On,Off,12.62383127,70.8038803
11,8,Thursday,Yes,22.98687874,33.6822319,1158.665934,2,Off,On,6.131310087,77.70771601
11,16,Monday,No,28.70159195,47.14861086,1000.512661,8,On,Off,18.0456922,83.05554749
11,13,Tuesday,No,25.56742009,51.6892096,1372.177467,0,Off,Off,19.37233288,82.4824534
11,9,Tuesday,No,24.27706075,47.88091484,1000.512661,3,On,Off,22.68883098,65.8033453
11,11,Wednesday,Yes,26.18607069,42.86066725,1218.22805,9,On,On,16.94507696,83.66584554
11,5,Friday,No,24.19790116,56.80406057,1000.512661,0,On,Off,26.32917001,74.93812804
11,10,Monday,No,21.60119639,30.015975,1032.008284,9,Off,Off,0.006642,81.35793394
11,3,Thursday,No,25.89763014,46.82238127,1577.565133,2,On,Off,0.006642,93.62627664
11,4,Tuesday,No,25.02554039,51.97730647,1228.017125,1,On,On,27.19281419,76.60964893
11,7,Saturday,Yes,25.13168286,49.85966042,1756.996165,4,On,Off,20.51121204,70.02063684
11,6,Thursday,Yes,21.40022067,34.58619834,1126.333185,6,On,On,16.51861091,53.263278
11,23,Saturday,No,29.78145879,48.90768016,1069.600992,8,On,Off,0.006642,84.58927273
11,22,Saturday,Yes,21.22387299,30.05532558,1999.982252,7,Off,Off,3.459647193,64.47171554
11,15,Tuesday,No,26.45299771,40.44732196,1620.77665,1,Off,Off,0.006642,66.18086669
11,22,Thursday,No,24.91893647,48.95480669,1391.890844,0,Off,Off,18.00264653,74.76199208
11,16,Wednesday,Yes,25.4231344,30.015975,1821.713906,9,Off,Off,17.72541792,79.23403698
11,10,Thursday,Yes,25.54996639,41.08496103,1000.512661,6,Off,Off,0.006642,71.09664795
11,3,Sunday,Yes,20.50271875,51.8345227,1357.73281,8,Off,On,29.965327,67.96277227
11,16,Wednesday,Yes,28.57335773,41.39819034,1575.086008,5,On,Off,4.963570241,98.52386114
11,19,Wednesday,Yes,27.22980683,50.66981732,1651.709855,5,Off,Off,29.51160605,69.40469761
11,20,Sunday,No,23.74191625,55.21000372,1576.677004,2,Off,On,29.965327,79.61075847
11,5,Monday,Yes,25.55396009,32.59483267,1332.568537,4,Off,On,1.818964984,78.96039245
11,7,Saturday,No,26.56223544,49.35310343,1840.577792,3,On,On,28.66280869,83.42743207
11,3,Saturday,No,29.998671,55.98540241,1075.485781,2,On,Off,27.53534216,86.90481749
11,4,Monday,Yes,24.90783101,48.23869152,1682.930845,6,Off,On,6.064038806,77.86937343
11,16,Wednesday,No,29.998671,30.74739394,1325.634063,0,On,On,23.22568327,86.99744501
11,10,Monday,Yes,25.47860527,52.64182722,1089.607222,5,Off,Off,7.929568445,91.54242033
11,12,Monday,No,21.41818136,49.76788199,1484.176194,7,On,On,5.129373219,67.02546246
11,9,Thursday,No,24.62010882,51.5410769,1918.343283,3,Off,On,29.965327,86.36631541
11,23,Saturday,No,29.998671,48.16390184,1668.3144,1,Off,Off,27.52769463,99.20112
11,18,Saturday,Yes,25.91906788,46.61442668,1130.69613,1,Off,On,7.863611585,75.23290659
11,4,Saturday,No,29.01090461,53.01370035,1705.276584,6,Off,On,17.1112618,76.43707216
11,4,Wednesday,Yes,26.28519119,33.66171593,1796.99188,3,Off,On,29.5487127,83.2516732
11,22,Friday,No,25.3936574,58.73661972,1255.622389,2,Off,On,7.812774088,82.747345
11,5,Friday,Yes,29.998671,34.3395105,1669.239992,1,Off,Off,4.187866485,89.63995836
11,17,Sunday,No,25.14156173,52.69653724,1684.148765,5,On,Off,23.03576069,79.24253651
11,23,Tuesday,No,22.67339913,45.70413868,1701.852657,3,On,On,23.52168547,72.8158183
11,0,Sunday,No,26.58568466,42.09735073,1394.496914,8,Off,Off,0.006642,79.96922663
11,12,Monday,Yes,26.46474743,39.09653477,1387.974433,5,Off,On,15.08053383,92.15769976
11,7,Saturday,No,24.94228384,39.62036774,1000.512661,5,On,Off,22.97529497,79.80027376
11,4,Thursday,No,25.35863431,31.47860298,1984.232573,7,On,On,14.41299108,83.24618404
11,4,Saturday,Yes,29.63150936,54.4531536,1767.551159,9,Off,On,4.813755236,78.65607246
11,22,Wednesday,No,28.69373124,50.91964672,1086.302341,9,On,Off,8.640376157,99.20112
11,1,Thursday,Yes,25.67786517,54.20958762,1198.413325,6,On,On,19.77049989,79.89909563
11,23,Monday,Yes,21.60778456,53.7302329,1999.982252,6,On,Off,15.90113349,72.57923206
11,11,Sunday,No,27.54908314,44.26427318,1706.486342,0,Off,Off,2.630651813,69.926598
11,1,Saturday,No,20.08502696,43.06157173,1443.457912,9,Off,Off,29.54013861,72.57532521
11,23,Thursday,No,24.2656568,50.51442997,1889.489101,4,Off,Off,4.547773289,66.17132557
11,8,Monday,Yes,20.21764194,33.23098854,1623.221207,9,Off,On,2.73138465,81.83844448
11,12,Sunday,Yes,27.28864723,44.76907367,1136.830285,4,Off,Off,14.31005885,63.8853013
11,4,Thursday,Yes,26.07256939,30.31286214,1692.405165,1,On,On,5.861742407,88.04404766
11,22,Friday,Yes,27.39844734,53.26111012,1265.920179,5,Off,Off,3.346296518,87.74983171
11,6,Friday,Yes,25.84544659,37.14939362,1822.120796,3,Off,Off,3.230015287,98.30249316
11,4,Sunday,No,20.6934503,38.02027893,1887.025484,1,On,Off,8.320264851,69.95216458
11,13,Thursday,No,27.95880375,54.06734807,1170.631257,5,On,On,22.71380865,78.6997161
11,8,Thursday,No,23.36289544,33.85858233,1837.294543,5,Off,Off,0.758627443,66.55100285
11,4,Tuesday,Yes,25.01138447,59.969085,1069.510652,1,Off,Off,25.02023791,61.18759583
